Pt.        Date      Time        RT/s       R/Omiga    
  347  2019_01_14  09_32_59  3232.0     115.568130
  348  2019_01_14  09_33_07  3240.0     115.568100
  349  2019_01_14  09_33_09  3242.0     115.568130
  350  2019_01_14  09_33_17  3250.0     115.567840
  351  2019_01_14  09_33_19  3252.0     115.567480
  352  2019_01_14  09_33_27  3260.0     115.567980
  353  2019_01_14  09_33_29  3262.0     115.568220
  354  2019_01_14  09_33_37  3270.0     115.567780
  355  2019_01_14  09_33_39  3272.0     115.568160
  356  2019_01_14  09_33_47  3280.0     115.568160
  357  2019_01_14  09_33_49  3282.0     115.568310
  358  2019_01_14  09_33_57  3290.0     115.567920
  359  2019_01_14  09_33_59  3292.0     115.568250
  360  2019_01_14  09_34_07  3300.0     115.568250
  361  2019_01_14  09_34_09  3302.0     115.568160
  362  2019_01_14  09_34_17  3310.0     115.567950
  363  2019_01_14  09_34_19  3312.0     115.568160
  364  2019_01_14  09_34_27  3320.0     115.567750
  365  2019_01_14  09_34_29  3322.0     115.567840
  366  2019_01_14  09_34_37  3330.0     115.568130
  367  2019_01_14  09_34_39  3332.0     115.568190
  368  2019_01_14  09_34_47  3340.0     115.567840
  369  2019_01_14  09_34_49  3342.0     115.568310
  370  2019_01_14  09_34_57  3350.0     115.568130
  371  2019_01_14  09_34_59  3352.0     115.568190
  372  2019_01_14  09_35_07  3360.0     115.568540
  373  2019_01_14  09_35_09  3362.0     115.567980
  374  2019_01_14  09_35_17  3370.0     115.568040
  375  2019_01_14  09_35_19  3372.0     115.568340
  376  2019_01_14  09_35_27  3380.0     115.567570
  377  2019_01_14  09_35_29  3382.0     115.568190
  378  2019_01_14  09_35_37  3390.0     115.567280
  379  2019_01_14  09_35_39  3392.0     115.568220
  380  2019_01_14  09_35_47  3400.0     115.568070
  381  2019_01_14  09_35_49  3402.0     115.568190
  382  2019_01_14  09_35_57  3410.0     115.567980
  383  2019_01_14  09_35_59  3412.0     115.568190
  384  2019_01_14  09_36_07  3420.0     115.568280
  385  2019_01_14  09_36_09  3422.0     115.568340
  386  2019_01_14  09_36_17  3430.0     115.568280
  387  2019_01_14  09_36_19  3432.0     115.568480
  388  2019_01_14  09_36_27  3440.0     115.568280
  389  2019_01_14  09_36_29  3442.0     115.568190
  390  2019_01_14  09_36_37  3450.0     115.568040
  391  2019_01_14  09_36_39  3452.0     115.568070
  392  2019_01_14  09_36_47  3460.0     115.568130
  393  2019_01_14  09_36_49  3462.0     115.568570
  394  2019_01_14  09_36_57  3470.0     115.568130
  395  2019_01_14  09_36_59  3472.0     115.568160
  396  2019_01_14  09_37_07  3480.0     115.568390
  397  2019_01_14  09_37_09  3482.0     115.568160
  398  2019_01_14  09_37_17  3490.0     115.568010
  399  2019_01_14  09_37_19  3492.0     115.568420
  400  2019_01_14  09_37_27  3500.0     115.568450
  401  2019_01_14  09_37_29  3502.0     115.568100
  402  2019_01_14  09_37_37  3510.0     115.568540
  403  2019_01_14  09_37_39  3512.0     115.568480
  404  2019_01_14  09_37_47  3520.0     115.568630
  405  2019_01_14  09_37_49  3522.0     115.568720
  406  2019_01_14  09_37_57  3530.0     115.568480
  407  2019_01_14  09_37_59  3532.0     115.568340
  408  2019_01_14  09_38_07  3540.0     115.568600
  409  2019_01_14  09_38_09  3542.0     115.568340
  410  2019_01_14  09_38_17  3550.0     115.568360
  411  2019_01_14  09_38_19  3552.0     115.568510
  412  2019_01_14  09_38_27  3560.0     115.568830
  413  2019_01_14  09_38_29  3562.0     115.568570
  414  2019_01_14  09_38_37  3570.0     115.568280
  415  2019_01_14  09_38_39  3572.0     115.568950
  416  2019_01_14  09_38_47  3580.0     115.568450
  417  2019_01_14  09_38_49  3582.0     115.568630
  418  2019_01_14  09_38_57  3590.0     115.568810
  419  2019_01_14  09_38_59  3592.0     115.568540
  420  2019_01_14  09_39_07  3600.0     115.568860
  421  2019_01_14  09_39_09  3602.0     115.568780
  422  2019_01_14  09_39_17  3610.0     115.568720
  423  2019_01_14  09_39_19  3612.0     115.568750
  424  2019_01_14  09_39_27  3620.0     115.568420
  425  2019_01_14  09_39_29  3622.0     115.569130
  426  2019_01_14  09_39_37  3630.0     115.568420
  427  2019_01_14  09_39_39  3632.0     115.568660
  428  2019_01_14  09_39_47  3640.0     115.568920
  429  2019_01_14  09_39_49  3642.0     115.568780
  430  2019_01_14  09_39_57  3650.0     115.568360
  431  2019_01_14  09_39_59  3652.0     115.568540
  432  2019_01_14  09_40_07  3660.0     115.568630
  433  2019_01_14  09_40_09  3662.0     115.569040
  434  2019_01_14  09_40_17  3670.0     115.568750
  435  2019_01_14  09_40_19  3672.0     115.568890
  436  2019_01_14  09_40_27  3680.0     115.568510
  437  2019_01_14  09_40_29  3682.0     115.568780
  438  2019_01_14  09_40_37  3690.0     115.568450
  439  2019_01_14  09_40_39  3692.0     115.569190
  440  2019_01_14  09_40_47  3700.0     115.568830
  441  2019_01_14  09_40_49  3702.0     115.568860
  442  2019_01_14  09_40_57  3710.0     115.568450
  443  2019_01_14  09_40_59  3712.0     115.568780
  444  2019_01_14  09_41_07  3720.0     115.568920
  445  2019_01_14  09_41_09  3722.0     115.568750
  446  2019_01_14  09_41_17  3730.0     115.568780
  447  2019_01_14  09_41_19  3732.0     115.568450
  448  2019_01_14  09_41_27  3740.0     115.568130
  449  2019_01_14  09_41_29  3742.0     115.568010
  450  2019_01_14  09_41_37  3750.0     115.568570
